Date,Time,Laptime,Laptime(ms),STATUS_MAXMIN,Idc_1(A),Idc_2(A),Idc_3(A)
2026/01/14,11:14:03,4443,4443000,NORMAL,19.794,19.688,19.596
2026/01/14,11:14:04,4444,4444000,NORMAL,19.932,19.672,19.665
2026/01/14,11:14:05,4445,4445000,NORMAL,19.792,19.825,19.696
2026/01/14,11:14:06,4446,4446000,NORMAL,19.667,20.022,19.588
2026/01/14,11:14:07,4447,4447000,NORMAL,19.629,19.933,19.811
2026/01/14,11:14:08,4448,4448000,NORMAL,19.876,19.701,19.617
2026/01/14,11:14:09,4449,4449000,NORMAL,19.611,19.68,19.641
2026/01/14,11:14:10,4450,4450000,NORMAL,19.833,19.864,19.615
2026/01/14,11:14:11,4451,4451000,NORMAL,19.728,19.963,19.919
2026/01/14,11:14:12,4452,4452000,NORMAL,19.95,19.935,19.594
2026/01/14,11:14:13,4453,4453000,NORMAL,19.942,19.85,19.595
2026/01/14,11:14:14,4454,4454000,NORMAL,19.717,19.765,19.722
2026/01/14,11:14:15,4455,4455000,NORMAL,19.624,20.03,19.549
2026/01/14,11:14:16,4456,4456000,NORMAL,19.746,19.96,19.756
2026/01/14,11:14:17,4457,4457000,NORMAL,19.895,20.005,19.548
2026/01/14,11:14:18,4458,4458000,NORMAL,19.645,19.936,19.586
2026/01/14,11:14:19,4459,4459000,NORMAL,19.613,19.981,19.745
2026/01/14,11:14:20,4460,4460000,NORMAL,19.747,19.963,19.708
2026/01/14,11:14:21,4461,4461000,NORMAL,19.805,20.008,19.603
2026/01/14,11:14:22,4462,4462000,NORMAL,19.958,19.868,19.753
2026/01/14,11:14:23,4463,4463000,NORMAL,19.754,19.726,19.597
2026/01/14,11:14:24,4464,4464000,NORMAL,19.957,19.732,19.879
2026/01/14,11:14:25,4465,4465000,NORMAL,19.978,19.882,19.664
2026/01/14,11:14:26,4466,4466000,NORMAL,19.869,19.665,19.81
2026/01/14,11:14:27,4467,4467000,NORMAL,19.728,19.946,19.923
2026/01/14,11:14:28,4468,4468000,NORMAL,19.88,19.824,19.863
2026/01/14,11:14:29,4469,4469000,NORMAL,19.961,19.81,19.569
2026/01/14,11:14:30,4470,4470000,NORMAL,19.834,19.732,19.558
2026/01/14,11:14:31,4471,4471000,NORMAL,19.921,19.677,19.836
2026/01/14,11:14:32,4472,4472000,NORMAL,19.834,19.92,19.768
2026/01/14,11:14:33,4473,4473000,NORMAL,19.872,19.771,19.703
2026/01/14,11:14:34,4474,4474000,NORMAL,19.644,19.727,19.744
2026/01/14,11:14:35,4475,4475000,NORMAL,19.923,19.706,19.589
2026/01/14,11:14:36,4476,4476000,NORMAL,19.708,19.671,19.73
2026/01/14,11:14:37,4477,4477000,NORMAL,19.652,19.874,19.699
2026/01/14,11:14:38,4478,4478000,NORMAL,19.842,19.887,19.687
2026/01/14,11:14:39,4479,4479000,NORMAL,19.872,19.897,19.678
2026/01/14,11:14:40,4480,4480000,NORMAL,19.73,19.791,19.631
2026/01/14,11:14:41,4481,4481000,NORMAL,19.599,20.016,19.766
2026/01/14,11:14:42,4482,4482000,NORMAL,19.82,19.779,19.66
2026/01/14,11:14:43,4483,4483000,NORMAL,19.66,19.831,19.83
2026/01/14,11:14:44,4484,4484000,NORMAL,19.874,19.712,19.584
2026/01/14,11:14:45,4485,4485000,NORMAL,19.797,19.726,19.877
2026/01/14,11:14:46,4486,4486000,NORMAL,19.982,19.646,19.907
2026/01/14,11:14:47,4487,4487000,NORMAL,19.853,19.735,19.747
2026/01/14,11:14:48,4488,4488000,NORMAL,19.896,19.72,19.738
2026/01/14,11:14:49,4489,4489000,NORMAL,19.71,19.726,19.905
2026/01/14,11:14:50,4490,4490000,NORMAL,19.831,19.955,19.546
2026/01/14,11:14:51,4491,4491000,NORMAL,19.667,19.947,19.831
2026/01/14,11:14:52,4492,4492000,NORMAL,19.645,19.722,19.76
2026/01/14,11:14:53,4493,4493000,NORMAL,19.984,19.98,19.806
2026/01/14,11:14:54,4494,4494000,NORMAL,19.592,19.907,19.574
2026/01/14,11:14:55,4495,4495000,NORMAL,19.909,19.941,19.935
2026/01/14,11:14:56,4496,4496000,NORMAL,19.802,19.724,19.557
2026/01/14,11:14:57,4497,4497000,NORMAL,19.876,19.972,19.928
2026/01/14,11:14:58,4498,4498000,NORMAL,19.667,20.012,19.862
2026/01/14,11:14:59,4499,4499000,NORMAL,19.808,19.846,19.625
2026/01/14,11:15:00,4500,4500000,NORMAL,19.675,19.78,19.727
2026/01/14,11:15:01,4501,4501000,NORMAL,19.755,19.754,19.691
2026/01/14,11:15:02,4502,4502000,NORMAL,19.855,19.698,19.859
2026/01/14,11:15:03,4503,4503000,NORMAL,19.764,19.982,19.542
2026/01/14,11:15:04,4504,4504000,NORMAL,19.971,19.817,19.695
2026/01/14,11:15:05,4505,4505000,NORMAL,19.766,19.927,19.925
2026/01/14,11:15:06,4506,4506000,NORMAL,19.621,19.827,19.588
2026/01/14,11:15:07,4507,4507000,NORMAL,19.699,19.669,19.749
2026/01/14,11:15:08,4508,4508000,NORMAL,19.887,19.904,19.929
2026/01/14,11:15:09,4509,4509000,NORMAL,19.735,19.817,19.687
2026/01/14,11:15:10,4510,4510000,NORMAL,19.918,19.76,19.64
2026/01/14,11:15:11,4511,4511000,NORMAL,19.742,19.969,19.652
2026/01/14,11:15:12,4512,4512000,NORMAL,19.768,19.772,19.725
2026/01/14,11:15:13,4513,4513000,NORMAL,19.765,19.787,19.613
2026/01/14,11:15:14,4514,4514000,NORMAL,19.633,19.883,19.788
2026/01/14,11:15:15,4515,4515000,NORMAL,19.697,19.89,19.785
2026/01/14,11:15:16,4516,4516000,NORMAL,19.858,19.687,19.816
2026/01/14,11:15:17,4517,4517000,NORMAL,19.597,19.827,19.768
2026/01/14,11:15:18,4518,4518000,NORMAL,19.629,19.796,19.562
2026/01/14,11:15:19,4519,4519000,NORMAL,19.8,19.7,19.862
2026/01/14,11:15:20,4520,4520000,NORMAL,19.961,19.99,19.71
2026/01/14,11:15:21,4521,4521000,NORMAL,19.587,19.858,19.58
2026/01/14,11:15:22,4522,4522000,NORMAL,19.956,19.889,19.844
2026/01/14,11:15:23,4523,4523000,NORMAL,19.777,19.818,19.835
2026/01/14,11:15:24,4524,4524000,NORMAL,19.86,19.767,19.922
2026/01/14,11:15:25,4525,4525000,NORMAL,19.977,19.951,19.642
2026/01/14,11:15:26,4526,4526000,NORMAL,19.894,19.954,19.573
2026/01/14,11:15:27,4527,4527000,NORMAL,19.826,20.009,19.562
2026/01/14,11:15:28,4528,4528000,NORMAL,19.655,19.789,19.894
2026/01/14,11:15:29,4529,4529000,NORMAL,19.592,19.992,19.548
2026/01/14,11:15:30,4530,4530000,NORMAL,19.696,19.871,19.775
2026/01/14,11:15:31,4531,4531000,NORMAL,19.797,19.889,19.894
2026/01/14,11:15:32,4532,4532000,NORMAL,19.733,19.89,19.825
2026/01/14,11:15:33,4533,4533000,NORMAL,19.916,19.957,19.715
2026/01/14,11:15:34,4534,4534000,NORMAL,19.78,19.984,19.728
2026/01/14,11:15:35,4535,4535000,NORMAL,19.704,19.695,19.915
2026/01/14,11:15:36,4536,4536000,NORMAL,19.897,19.954,19.64
2026/01/14,11:15:37,4537,4537000,NORMAL,19.638,19.676,19.9
2026/01/14,11:15:38,4538,4538000,NORMAL,19.603,19.923,19.813
2026/01/14,11:15:39,4539,4539000,NORMAL,19.865,19.646,19.603
2026/01/14,11:15:40,4540,4540000,NORMAL,19.662,19.707,19.541
2026/01/14,11:15:41,4541,4541000,NORMAL,19.952,19.82,19.788
2026/01/14,11:15:42,4542,4542000,NORMAL,19.681,19.725,19.881
2026/01/14,11:15:43,4543,4543000,NORMAL,19.8,19.637,19.813
2026/01/14,11:15:44,4544,4544000,NORMAL,19.681,19.774,19.845
2026/01/14,11:15:45,4545,4545000,NORMAL,19.654,19.726,19.656
2026/01/14,11:15:46,4546,4546000,NORMAL,19.929,19.963,19.597
2026/01/14,11:15:47,4547,4547000,NORMAL,19.865,19.978,19.535
2026/01/14,11:15:48,4548,4548000,NORMAL,19.856,19.708,19.736
2026/01/14,11:15:49,4549,4549000,NORMAL,19.826,19.763,19.869
2026/01/14,11:15:50,4550,4550000,NORMAL,19.883,19.919,19.552
2026/01/14,11:15:51,4551,4551000,NORMAL,19.88,19.803,19.559
2026/01/14,11:15:52,4552,4552000,NORMAL,19.78,19.839,19.645
2026/01/14,11:15:53,4553,4553000,NORMAL,19.881,19.695,19.745
2026/01/14,11:15:54,4554,4554000,NORMAL,19.974,19.879,19.62
2026/01/14,11:15:55,4555,4555000,NORMAL,19.621,19.852,19.864
2026/01/14,11:15:56,4556,4556000,NORMAL,19.727,19.95,19.82
2026/01/14,11:15:57,4557,4557000,NORMAL,19.621,19.726,19.599
2026/01/14,11:15:58,4558,4558000,NORMAL,19.872,19.673,19.701
2026/01/14,11:15:59,4559,4559000,NORMAL,19.741,19.703,19.608
2026/01/14,11:16:00,4560,4560000,NORMAL,19.805,19.797,19.65
2026/01/14,11:16:01,4561,4561000,NORMAL,19.79,19.996,19.732
2026/01/14,11:16:02,4562,4562000,NORMAL,19.835,19.754,19.802
2026/01/14,11:16:03,4563,4563000,NORMAL,19.957,19.904,19.792
2026/01/14,11:16:04,4564,4564000,NORMAL,19.698,19.645,19.796
2026/01/14,11:16:05,4565,4565000,NORMAL,19.67,19.699,19.549
2026/01/14,11:16:06,4566,4566000,NORMAL,19.775,19.834,19.704
2026/01/14,11:16:07,4567,4567000,NORMAL,19.798,19.667,19.865
2026/01/14,11:16:08,4568,4568000,NORMAL,19.928,19.949,19.578
2026/01/14,11:16:09,4569,4569000,NORMAL,19.72,20.02,19.634
2026/01/14,11:16:10,4570,4570000,NORMAL,19.581,19.648,19.745
2026/01/14,11:16:11,4571,4571000,NORMAL,19.591,19.994,19.88
2026/01/14,11:16:12,4572,4572000,NORMAL,19.772,19.858,19.877
2026/01/14,11:16:13,4573,4573000,NORMAL,19.779,19.76,19.844
2026/01/14,11:16:14,4574,4574000,NORMAL,19.701,20.008,19.823
2026/01/14,11:16:15,4575,4575000,NORMAL,19.624,19.84,19.546
2026/01/14,11:16:16,4576,4576000,NORMAL,19.602,19.691,19.77
2026/01/14,11:16:17,4577,4577000,NORMAL,19.611,20.012,19.728
2026/01/14,11:16:18,4578,4578000,NORMAL,19.946,19.728,19.658
2026/01/14,11:16:19,4579,4579000,NORMAL,19.628,19.725,19.542
2026/01/14,11:16:20,4580,4580000,NORMAL,19.842,20.002,19.588
2026/01/14,11:16:21,4581,4581000,NORMAL,19.637,19.843,19.741
2026/01/14,11:16:22,4582,4582000,NORMAL,19.888,19.666,19.916
2026/01/14,11:16:23,4583,4583000,NORMAL,19.679,19.765,19.831
2026/01/14,11:16:24,4584,4584000,NORMAL,19.702,19.96,19.691
2026/01/14,11:16:25,4585,4585000,NORMAL,19.655,19.742,19.898
2026/01/14,11:16:26,4586,4586000,NORMAL,19.956,19.717,19.791
2026/01/14,11:16:27,4587,4587000,NORMAL,19.773,19.925,19.534
2026/01/14,11:16:28,4588,4588000,NORMAL,19.664,19.959,19.899
2026/01/14,11:16:29,4589,4589000,NORMAL,19.765,19.896,19.621
2026/01/14,11:16:30,4590,4590000,NORMAL,19.66,19.825,19.893
2026/01/14,11:16:31,4591,4591000,NORMAL,19.771,19.92,19.786
2026/01/14,11:16:32,4592,4592000,NORMAL,19.724,19.954,19.848
2026/01/14,11:16:33,4593,4593000,NORMAL,19.6,19.978,19.762
2026/01/14,11:16:34,4594,4594000,NORMAL,19.667,19.975,19.692
2026/01/14,11:16:35,4595,4595000,NORMAL,19.811,19.626,19.551
2026/01/14,11:16:36,4596,4596000,NORMAL,19.966,19.992,19.569
2026/01/14,11:16:37,4597,4597000,NORMAL,19.888,19.627,19.85
2026/01/14,11:16:38,4598,4598000,NORMAL,19.662,19.723,19.827
2026/01/14,11:16:39,4599,4599000,NORMAL,19.678,19.642,19.844
2026/01/14,11:16:40,4600,4600000,NORMAL,19.687,19.893,19.821
2026/01/14,11:16:41,4601,4601000,NORMAL,19.751,19.661,19.573
2026/01/14,11:16:42,4602,4602000,NORMAL,19.687,19.899,19.918
2026/01/14,11:16:43,4603,4603000,NORMAL,19.813,19.812,19.578
2026/01/14,11:16:44,4604,4604000,NORMAL,19.71,19.975,19.798
2026/01/14,11:16:45,4605,4605000,NORMAL,19.779,19.963,19.684
2026/01/14,11:16:46,4606,4606000,NORMAL,19.786,19.858,19.841
2026/01/14,11:16:47,4607,4607000,NORMAL,19.657,19.648,19.577
2026/01/14,11:16:48,4608,4608000,NORMAL,19.7,19.797,19.733
2026/01/14,11:16:49,4609,4609000,NORMAL,19.621,19.775,19.557
2026/01/14,11:16:50,4610,4610000,NORMAL,19.763,19.757,19.661
2026/01/14,11:16:51,4611,4611000,NORMAL,19.756,19.929,19.839
2026/01/14,11:16:52,4612,4612000,NORMAL,19.788,19.769,19.619
2026/01/14,11:16:53,4613,4613000,NORMAL,19.931,19.745,19.842
2026/01/14,11:16:54,4614,4614000,NORMAL,19.95,19.666,19.6
2026/01/14,11:16:55,4615,4615000,NORMAL,19.722,19.88,19.565
2026/01/14,11:16:56,4616,4616000,NORMAL,19.69,19.618,19.753
2026/01/14,11:16:57,4617,4617000,NORMAL,19.584,19.962,19.633
2026/01/14,11:16:58,4618,4618000,NORMAL,19.676,19.673,19.616
2026/01/14,11:16:59,4619,4619000,NORMAL,19.862,19.913,19.614
2026/01/14,11:17:00,4620,4620000,NORMAL,19.865,19.682,19.641
2026/01/14,11:17:01,4621,4621000,NORMAL,19.861,19.913,19.797
2026/01/14,11:17:02,4622,4622000,NORMAL,19.95,20.014,19.551
2026/01/14,11:17:03,4623,4623000,NORMAL,19.904,19.962,19.641
2026/01/14,11:17:04,4624,4624000,NORMAL,19.92,19.67,19.528
2026/01/14,11:17:05,4625,4625000,NORMAL,19.927,19.785,19.779
2026/01/14,11:17:06,4626,4626000,NORMAL,19.67,19.806,19.649
2026/01/14,11:17:07,4627,4627000,NORMAL,19.848,19.716,19.851
2026/01/14,11:17:08,4628,4628000,NORMAL,19.91,19.872,19.774
2026/01/14,11:17:09,4629,4629000,NORMAL,19.764,19.846,19.635
2026/01/14,11:17:10,4630,4630000,NORMAL,19.885,19.8,19.758
2026/01/14,11:17:11,4631,4631000,NORMAL,19.846,19.979,19.71
2026/01/14,11:17:12,4632,4632000,NORMAL,19.648,19.861,19.75
2026/01/14,11:17:13,4633,4633000,NORMAL,19.583,19.669,19.558
2026/01/14,11:17:14,4634,4634000,NORMAL,19.735,19.848,19.561
2026/01/14,11:17:15,4635,4635000,NORMAL,19.58,19.863,19.853
2026/01/14,11:17:16,4636,4636000,NORMAL,19.871,19.767,19.686
2026/01/14,11:17:17,4637,4637000,NORMAL,19.635,19.982,19.741
2026/01/14,11:17:18,4638,4638000,NORMAL,19.579,19.746,19.859
2026/01/14,11:17:19,4639,4639000,NORMAL,19.605,19.746,19.835
2026/01/14,11:17:20,4640,4640000,NORMAL,19.857,19.645,19.62
2026/01/14,11:17:21,4641,4641000,NORMAL,19.599,19.614,19.601
2026/01/14,11:17:22,4642,4642000,NORMAL,19.616,19.862,19.765
2026/01/14,11:17:23,4643,4643000,NORMAL,19.823,19.722,19.775
2026/01/14,11:17:24,4644,4644000,NORMAL,19.939,19.949,19.61
2026/01/14,11:17:25,4645,4645000,NORMAL,19.877,19.779,19.55
2026/01/14,11:17:26,4646,4646000,NORMAL,19.602,19.947,19.615
2026/01/14,11:17:27,4647,4647000,NORMAL,19.635,19.78,19.671
2026/01/14,11:17:28,4648,4648000,NORMAL,19.576,19.976,19.873
2026/01/14,11:17:29,4649,4649000,NORMAL,19.595,19.9,19.519
2026/01/14,11:17:30,4650,4650000,NORMAL,19.628,19.991,19.53
2026/01/14,11:17:31,4651,4651000,NORMAL,19.897,19.746,19.522
2026/01/14,11:17:32,4652,4652000,NORMAL,19.726,19.633,19.516
2026/01/14,11:17:33,4653,4653000,NORMAL,19.96,19.712,19.835
2026/01/14,11:17:34,4654,4654000,NORMAL,19.587,19.891,19.872
2026/01/14,11:17:35,4655,4655000,NORMAL,19.705,19.965,19.623
2026/01/14,11:17:36,4656,4656000,NORMAL,19.845,19.931,19.727
2026/01/14,11:17:37,4657,4657000,NORMAL,19.589,19.857,19.609
2026/01/14,11:17:38,4658,4658000,NORMAL,19.779,19.647,19.75
2026/01/14,11:17:39,4659,4659000,NORMAL,19.566,19.652,19.544
2026/01/14,11:17:40,4660,4660000,NORMAL,19.592,19.659,19.866
2026/01/14,11:17:41,4661,4661000,NORMAL,19.68,19.743,19.583
2026/01/14,11:17:42,4662,4662000,NORMAL,19.597,19.844,19.587
2026/01/14,11:17:43,4663,4663000,NORMAL,19.873,19.979,19.636
2026/01/14,11:17:44,4664,4664000,NORMAL,19.745,19.711,19.585
2026/01/14,11:17:45,4665,4665000,NORMAL,19.875,19.892,19.898
2026/01/14,11:17:46,4666,4666000,NORMAL,19.889,19.616,19.571
2026/01/14,11:17:47,4667,4667000,NORMAL,19.954,19.825,19.576
2026/01/14,11:17:48,4668,4668000,NORMAL,19.605,19.864,19.619
2026/01/14,11:17:49,4669,4669000,NORMAL,19.944,19.988,19.772
2026/01/14,11:17:50,4670,4670000,NORMAL,19.561,19.87,19.522
2026/01/14,11:17:51,4671,4671000,NORMAL,19.599,19.948,19.642
2026/01/14,11:17:52,4672,4672000,NORMAL,19.901,19.996,19.681
2026/01/14,11:17:53,4673,4673000,NORMAL,19.575,19.726,19.7
2026/01/14,11:17:54,4674,4674000,NORMAL,19.947,19.953,19.839
2026/01/14,11:17:55,4675,4675000,NORMAL,19.637,19.749,19.626
2026/01/14,11:17:56,4676,4676000,NORMAL,19.656,19.74,19.714
2026/01/14,11:17:57,4677,4677000,NORMAL,19.947,19.801,19.572
2026/01/14,11:17:58,4678,4678000,NORMAL,19.841,19.642,19.834
2026/01/14,11:17:59,4679,4679000,NORMAL,19.955,19.627,19.801
2026/01/14,11:18:00,4680,4680000,NORMAL,19.714,19.711,19.665
2026/01/14,11:18:01,4681,4681000,NORMAL,19.764,19.942,19.763
2026/01/14,11:18:02,4682,4682000,NORMAL,19.955,19.99,19.593
2026/01/14,11:18:03,4683,4683000,NORMAL,19.917,19.804,19.9
2026/01/14,11:18:04,4684,4684000,NORMAL,19.563,19.883,19.806
2026/01/14,11:18:05,4685,4685000,NORMAL,19.59,19.99,19.683
2026/01/14,11:18:06,4686,4686000,NORMAL,19.558,19.843,19.672
2026/01/14,11:18:07,4687,4687000,NORMAL,19.734,19.727,19.865
2026/01/14,11:18:08,4688,4688000,NORMAL,19.878,19.856,19.53
2026/01/14,11:18:09,4689,4689000,NORMAL,19.776,19.651,19.73
2026/01/14,11:18:10,4690,4690000,NORMAL,19.947,19.851,19.568
2026/01/14,11:18:11,4691,4691000,NORMAL,19.597,19.741,19.751
2026/01/14,11:18:12,4692,4692000,NORMAL,19.584,19.672,19.533
2026/01/14,11:18:13,4693,4693000,NORMAL,19.872,19.68,19.897
2026/01/14,11:18:14,4694,4694000,NORMAL,19.945,19.667,19.715
2026/01/14,11:18:15,4695,4695000,NORMAL,19.846,19.675,19.529
2026/01/14,11:18:16,4696,4696000,NORMAL,19.723,19.865,19.888
2026/01/14,11:18:17,4697,4697000,NORMAL,19.748,19.863,19.721
2026/01/14,11:18:18,4698,4698000,NORMAL,19.95,19.68,19.71
2026/01/14,11:18:19,4699,4699000,NORMAL,19.911,19.962,19.534
2026/01/14,11:18:20,4700,4700000,NORMAL,19.865,19.754,19.869
2026/01/14,11:18:21,4701,4701000,NORMAL,19.73,19.892,19.528
2026/01/14,11:18:22,4702,4702000,NORMAL,19.754,19.93,19.71
2026/01/14,11:18:23,4703,4703000,NORMAL,19.643,19.637,19.808
2026/01/14,11:18:24,4704,4704000,NORMAL,19.874,19.768,19.791
2026/01/14,11:18:25,4705,4705000,NORMAL,19.926,19.732,19.74
2026/01/14,11:18:26,4706,4706000,NORMAL,19.714,19.926,19.876
2026/01/14,11:18:27,4707,4707000,NORMAL,19.827,19.803,19.696
2026/01/14,11:18:28,4708,4708000,NORMAL,19.567,19.622,19.765
2026/01/14,11:18:29,4709,4709000,NORMAL,19.865,19.837,19.668
2026/01/14,11:18:30,4710,4710000,NORMAL,19.795,19.81,19.818
2026/01/14,11:18:31,4711,4711000,NORMAL,19.682,19.924,19.565
2026/01/14,11:18:32,4712,4712000,NORMAL,19.787,19.618,19.729
2026/01/14,11:18:33,4713,4713000,NORMAL,19.845,19.773,19.767
2026/01/14,11:18:34,4714,4714000,NORMAL,19.645,19.793,19.643
2026/01/14,11:18:35,4715,4715000,NORMAL,19.574,19.744,19.568
2026/01/14,11:18:36,4716,4716000,NORMAL,19.675,19.868,19.752
2026/01/14,11:18:37,4717,4717000,NORMAL,19.922,19.65,19.775
2026/01/14,11:18:38,4718,4718000,NORMAL,19.778,19.689,19.815
2026/01/14,11:18:39,4719,4719000,NORMAL,19.613,19.671,19.901
2026/01/14,11:18:40,4720,4720000,NORMAL,19.591,19.954,19.642
2026/01/14,11:18:41,4721,4721000,NORMAL,19.668,19.682,19.647
2026/01/14,11:18:42,4722,4722000,NORMAL,19.669,19.68,19.844
2026/01/14,11:18:43,4723,4723000,NORMAL,19.834,19.98,19.696
2026/01/14,11:18:44,4724,4724000,NORMAL,19.564,19.753,19.696
2026/01/14,11:18:45,4725,4725000,NORMAL,19.657,19.834,19.897
2026/01/14,11:18:46,4726,4726000,NORMAL,19.656,19.63,19.649
2026/01/14,11:18:47,4727,4727000,NORMAL,19.649,19.934,19.597
2026/01/14,11:18:48,4728,4728000,NORMAL,19.612,19.93,19.613
2026/01/14,11:18:49,4729,4729000,NORMAL,19.81,19.762,19.516
2026/01/14,11:18:50,4730,4730000,NORMAL,19.903,19.826,19.711
2026/01/14,11:18:51,4731,4731000,NORMAL,19.58,19.833,19.894
2026/01/14,11:18:52,4732,4732000,NORMAL,19.752,19.876,19.842
2026/01/14,11:18:53,4733,4733000,NORMAL,19.588,19.987,19.87
2026/01/14,11:18:54,4734,4734000,NORMAL,19.658,19.785,19.744
2026/01/14,11:18:55,4735,4735000,NORMAL,19.772,19.834,19.861
2026/01/14,11:18:56,4736,4736000,NORMAL,19.901,19.834,19.565
2026/01/14,11:18:57,4737,4737000,NORMAL,19.691,19.767,19.875
2026/01/14,11:18:58,4738,4738000,NORMAL,19.604,19.948,19.853
2026/01/14,11:18:59,4739,4739000,NORMAL,19.71,19.599,19.614
2026/01/14,11:19:00,4740,4740000,NORMAL,19.853,19.954,19.67
2026/01/14,11:19:01,4741,4741000,NORMAL,19.875,19.953,19.571
2026/01/14,11:19:02,4742,4742000,NORMAL,19.559,19.919,19.884
2026/01/14,11:19:03,4743,4743000,NORMAL,19.612,19.694,19.641
2026/01/14,11:19:04,4744,4744000,NORMAL,19.692,19.607,19.824
2026/01/14,11:19:05,4745,4745000,NORMAL,19.943,19.866,19.786
2026/01/14,11:19:06,4746,4746000,NORMAL,19.594,19.735,19.564
2026/01/14,11:19:07,4747,4747000,NORMAL,19.572,19.751,19.856
2026/01/14,11:19:08,4748,4748000,NORMAL,19.798,19.734,19.619
2026/01/14,11:19:09,4749,4749000,NORMAL,19.904,19.83,19.715
2026/01/14,11:19:10,4750,4750000,NORMAL,19.845,19.771,19.876
2026/01/14,11:19:11,4751,4751000,NORMAL,19.793,19.935,19.766
2026/01/14,11:19:12,4752,4752000,NORMAL,19.783,19.93,19.728
2026/01/14,11:19:13,4753,4753000,NORMAL,19.889,19.607,19.649
2026/01/14,11:19:14,4754,4754000,NORMAL,19.656,19.882,19.772
2026/01/14,11:19:15,4755,4755000,NORMAL,19.56,19.693,19.782
2026/01/14,11:19:16,4756,4756000,NORMAL,19.912,19.955,19.566
2026/01/14,11:19:17,4757,4757000,NORMAL,19.916,19.617,19.664
2026/01/14,11:19:18,4758,4758000,NORMAL,19.767,19.815,19.549
2026/01/14,11:19:19,4759,4759000,NORMAL,19.751,19.97,19.626
2026/01/14,11:19:20,4760,4760000,NORMAL,19.6,19.98,19.809
2026/01/14,11:19:21,4761,4761000,NORMAL,19.778,19.731,19.748
2026/01/14,11:19:22,4762,4762000,NORMAL,19.775,19.843,19.799
2026/01/14,11:19:23,4763,4763000,NORMAL,19.872,19.679,19.878
2026/01/14,11:19:24,4764,4764000,NORMAL,19.765,19.976,19.536
2026/01/14,11:19:25,4765,4765000,NORMAL,19.757,19.695,19.682
2026/01/14,11:19:26,4766,4766000,NORMAL,19.711,19.71,19.817
2026/01/14,11:19:27,4767,4767000,NORMAL,19.874,19.859,19.533
2026/01/14,11:19:28,4768,4768000,NORMAL,19.879,19.845,19.572
2026/01/14,11:19:29,4769,4769000,NORMAL,19.588,19.692,19.644
2026/01/14,11:19:30,4770,4770000,NORMAL,19.597,19.841,19.776
2026/01/14,11:19:31,4771,4771000,NORMAL,19.673,19.655,19.725
2026/01/14,11:19:32,4772,4772000,NORMAL,19.916,19.713,19.54
2026/01/14,11:19:33,4773,4773000,NORMAL,19.605,19.909,19.531
2026/01/14,11:19:34,4774,4774000,NORMAL,19.74,19.754,19.808
2026/01/14,11:19:35,4775,4775000,NORMAL,19.713,19.776,19.841
2026/01/14,11:19:36,4776,4776000,NORMAL,19.617,19.808,19.628
2026/01/14,11:19:37,4777,4777000,NORMAL,19.614,19.876,19.815
2026/01/14,11:19:38,4778,4778000,NORMAL,19.904,19.813,19.892
2026/01/14,11:19:39,4779,4779000,NORMAL,19.899,19.68,19.814
2026/01/14,11:19:40,4780,4780000,NORMAL,19.672,19.612,19.644
2026/01/14,11:19:41,4781,4781000,NORMAL,19.937,19.748,19.683
2026/01/14,11:19:42,4782,4782000,NORMAL,19.708,19.717,19.881
2026/01/14,11:19:43,4783,4783000,NORMAL,19.63,19.87,19.731
2026/01/14,11:19:44,4784,4784000,NORMAL,19.799,19.987,19.721
2026/01/14,11:19:45,4785,4785000,NORMAL,19.691,19.903,19.684
2026/01/14,11:19:46,4786,4786000,NORMAL,19.81,19.899,19.645
2026/01/14,11:19:47,4787,4787000,NORMAL,19.642,19.942,19.77
2026/01/14,11:19:48,4788,4788000,NORMAL,19.676,19.696,19.654
2026/01/14,11:19:49,4789,4789000,NORMAL,19.841,19.817,19.737
2026/01/14,11:19:50,4790,4790000,NORMAL,19.658,19.961,19.6
2026/01/14,11:19:51,4791,4791000,NORMAL,19.898,19.854,19.673
2026/01/14,11:19:52,4792,4792000,NORMAL,19.85,19.845,19.619
2026/01/14,11:19:53,4793,4793000,NORMAL,19.653,19.76,19.581
2026/01/14,11:19:54,4794,4794000,NORMAL,19.55,19.98,19.604
2026/01/14,11:19:55,4795,4795000,NORMAL,19.877,19.889,19.546
2026/01/14,11:19:56,4796,4796000,NORMAL,19.759,19.61,19.749
2026/01/14,11:19:57,4797,4797000,NORMAL,19.591,19.838,19.64
2026/01/14,11:19:58,4798,4798000,NORMAL,19.801,19.747,19.88
2026/01/14,11:19:59,4799,4799000,NORMAL,19.698,19.949,19.541
2026/01/14,11:20:00,4800,4800000,NORMAL,19.763,19.733,19.809
2026/01/14,11:20:01,4801,4801000,NORMAL,19.581,19.861,19.517
2026/01/14,11:20:02,4802,4802000,NORMAL,19.574,19.904,19.84
2026/01/14,11:20:03,4803,4803000,NORMAL,19.595,19.958,19.768
2026/01/14,11:20:04,4804,4804000,NORMAL,19.751,19.873,19.684
2026/01/14,11:20:05,4805,4805000,NORMAL,19.915,19.66,19.834
2026/01/14,11:20:06,4806,4806000,NORMAL,19.894,19.6,19.789
2026/01/14,11:20:07,4807,4807000,NORMAL,19.556,19.829,19.807
2026/01/14,11:20:08,4808,4808000,NORMAL,19.603,19.939,19.717
